This file contains the downward spectral flux (per wavelength) at each interface. 
Spectral fluxes given in [erg s^-1 cm^-3].
bin     cent_lambda[um]   low_int_lambda[um]   delta_lambda[um]   F_down[0]   F_down[1]   F_down[2]   F_down[3]   F_down[4]   F_down[5]   F_down[6]   F_down[7]   F_down[8]   F_down[9]   F_down[10]   F_down[11]   F_down[12]   F_down[13]   F_down[14]   F_down[15]   F_down[16]   F_down[17]   F_down[18]   F_down[19]   F_down[20]   F_down[21]   F_down[22]   F_down[23]   F_down[24]   F_down[25]   F_down[26]   F_down[27]   F_down[28]   F_down[29]   F_down[30]   F_down[31]   F_down[32]   F_down[33]   F_down[34]   F_down[35]   F_down[36]   F_down[37]   F_down[38]   F_down[39]   F_down[40]   F_down[41]   F_down[42]   F_down[43]   F_down[44]   F_down[45]   F_down[46]   F_down[47]   F_down[48]   F_down[49]   F_down[50]   F_down[51]   F_down[52]   F_down[53]   F_down[54]   F_down[55]   F_down[56]   F_down[57]   F_down[58]   F_down[59]   F_down[60]   F_down[61]   F_down[62]   F_down[63]   F_down[64]   F_down[65]   F_down[66]   F_down[67]   F_down[68]   F_down[69]   F_down[70]   F_down[71]   F_down[72]   F_down[73]   F_down[74]   F_down[75]   F_down[76]   F_down[77]   F_down[78]   F_down[79]   F_down[80]   F_down[81]   F_down[82]   F_down[83]   F_down[84]   F_down[85]   F_down[86]   F_down[87]   F_down[88]   F_down[89]   F_down[90]   F_down[91]   F_down[92]   F_down[93]   F_down[94]   F_down[95]   F_down[96]   
38      10.372251         9.50606772           1.90604318         4.93544566e+09  4.48378886e+09  4.06210134e+09  3.66926070e+09  3.30417316e+09  2.96569868e+09  2.65273989e+09  2.36418922e+09  2.09886523e+09  1.85536455e+09  1.63220155e+09  1.42774644e+09  1.24047720e+09  1.06908356e+09  9.12424440e+08  7.69631683e+08  6.40096321e+08  5.23742184e+08  4.21074623e+08  3.33039816e+08  2.60517095e+08  2.03678414e+08  1.58724114e+08  1.23565396e+08  9.62633725e+07  7.51477396e+07  5.88318653e+07  4.62111105e+07  3.64194383e+07  2.87961210e+07  2.28364456e+07  1.81584864e+07  1.44720257e+07  1.15562293e+07  9.24339826e+06  7.40353350e+06  5.93653480e+06  4.76472700e+06  3.82706157e+06  3.07589589e+06  2.47338733e+06  1.98972617e+06  1.60115036e+06  1.28880676e+06  1.03762340e+06  8.35530756e+05  6.72910837e+05  5.41992413e+05  4.36589784e+05  3.51709944e+05  2.83348740e+05  2.28286542e+05  1.83928922e+05  1.48197839e+05  1.19408257e+05  9.62137639e+04  7.75247377e+04  6.24661822e+04  5.03333084e+04  4.05563348e+04  3.26788929e+04  2.63306330e+04  2.12152892e+04  1.70931869e+04  1.37714752e+04  1.10949296e+04  8.93795480e+03  7.19993571e+03  5.79928202e+03  4.67062927e+03  3.76108612e+03  3.02813626e+03  2.43753951e+03  1.96157383e+03  1.57806204e+03  1.26898556e+03  1.01992559e+03  8.19220819e+02  6.57480161e+02  5.27151469e+02  4.22121407e+02  3.37490453e+02  2.69286347e+02  2.14325899e+02  1.70036610e+02  1.34345304e+02  1.05585999e+02  8.24085331e+01  6.37325162e+01  4.86816697e+01  3.65532700e+01  2.67798290e+01  1.89036761e+01  1.25573007e+01  7.44264661e+00  3.32131434e+00  0.00000000e+00  
39      12.4519708        11.4121109           2.28822019         2.94181819e+09  2.70158470e+09  2.47548481e+09  2.26302442e+09  2.06373193e+09  1.87711800e+09  1.70271823e+09  1.54006537e+09  1.38865438e+09  1.24785516e+09  1.11697497e+09  9.95220953e+08  8.81836662e+08  7.76165720e+08  6.77621285e+08  5.85751549e+08  5.00247203e+08  4.21170027e+08  3.49089796e+08  2.85055035e+08  2.30260135e+08  1.85520730e+08  1.48714633e+08  1.18805825e+08  9.47241558e+07  7.54643368e+07  6.01231856e+07  4.79323806e+07  3.82498602e+07  3.05579649e+07  2.44411183e+07  1.95703046e+07  1.56861615e+07  1.25837958e+07  1.01030696e+07  8.11659722e+06  6.52429520e+06  5.24679959e+06  4.22101346e+06  3.39690158e+06  2.73433146e+06  2.20148604e+06  1.77275830e+06  1.42772262e+06  1.14997577e+06  9.26333409e+05  7.46256173e+05  6.01207951e+05  4.84380278e+05  3.90267443e+05  3.14449304e+05  2.53367429e+05  2.04152011e+05  1.64502409e+05  1.32551962e+05  1.06808644e+05  8.60644220e+04  6.93489288e+04  5.58803630e+04  4.50266469e+04  3.62814026e+04  2.92336228e+04  2.35545200e+04  1.89780466e+04  1.52901430e+04  1.23184925e+04  9.92367848e+03  7.99400834e+03  6.43889180e+03  5.18576698e+03  4.17591599e+03  3.36213025e+03  2.70639478e+03  2.17793338e+03  1.75212112e+03  1.40895421e+03  1.13242349e+03  9.09581450e+02  7.30001168e+02  5.85297520e+02  4.68682394e+02  3.74716447e+02  2.98989267e+02  2.37966551e+02  1.88792049e+02  1.49163908e+02  1.17232384e+02  9.14983887e+01  7.07623631e+01  5.40513727e+01  4.05851820e+01  2.97337073e+01  2.09887962e+01  1.39424006e+01  8.26358810e+00  3.68766315e+00  0.00000000e+00  
40      14.9486913        13.7003311           2.74702678         1.68194663e+09  1.55785774e+09  1.44039394e+09  1.32932688e+09  1.22444221e+09  1.12551879e+09  1.03234909e+09  9.44724993e+08  8.62419473e+08  7.85138306e+08  7.12546979e+08  6.44248972e+08  5.79856155e+08  5.19023792e+08  4.61428441e+08  4.06801151e+08  3.54932460e+08  3.05830053e+08  2.59860368e+08  2.17784633e+08  1.80583975e+08  1.49105162e+08  1.22297642e+08  9.97705605e+07  8.10505185e+07  6.56383018e+07  5.30379435e+07  4.27932205e+07  3.44938212e+07  2.77884000e+07  2.23796402e+07  1.80210898e+07  1.45112179e+07  1.16850578e+07  9.41014798e+06  7.57859199e+06  6.10404392e+06  4.91675800e+06  3.96067426e+06  3.19075648e+06  2.57057053e+06  2.07105875e+06  1.66865828e+06  1.34448804e+06  1.08332684e+06  8.72902249e+05  7.03378078e+05  5.66771871e+05  4.56705935e+05  3.68015147e+05  2.96549069e+05  2.38963052e+05  1.92557787e+05  1.55167880e+05  1.25035532e+05  1.00755342e+05  8.11889728e+04  6.54218189e+04  5.27168533e+04  4.24781697e+04  3.42282802e+04  2.75795679e+04  2.22219597e+04  1.79045011e+04  1.44252858e+04  1.16217636e+04  9.36242642e+03  7.54191315e+03  6.07475570e+03  4.89250491e+03  3.93976890e+03  3.17200645e+03  2.55335368e+03  2.05477746e+03  1.65304403e+03  1.32928254e+03  1.06838909e+03  8.58148325e+02  6.88722954e+02  5.52202012e+02  4.42180861e+02  3.53528195e+02  2.82082990e+02  2.24510790e+02  1.78116848e+02  1.40729471e+02  1.10603507e+02  8.63246343e+01  6.67611223e+01  5.09950508e+01  3.82903026e+01  2.80524220e+01  1.98019898e+01  1.31540309e+01  7.79632549e+00  3.47914512e+00  0.00000000e+00  
41      17.9460244        16.4473579           3.29782778         9.30362131e+08  8.67593729e+08  8.07932186e+08  7.51268675e+08  6.97502099e+08  6.46528662e+08  5.98251524e+08  5.52573721e+08  5.09388790e+08  4.68555133e+08  4.29907417e+08  3.93244482e+08  3.58364458e+08  3.25082727e+08  2.93216820e+08  2.62600030e+08  2.33080187e+08  2.04614018e+08  1.77375430e+08  1.51810271e+08  1.28563170e+08  1.08269847e+08  9.04583330e+07  7.50475810e+07  6.18873496e+07  5.07806514e+07  4.14979976e+07  3.38044454e+07  2.74683347e+07  2.22771622e+07  1.80405467e+07  1.45931031e+07  1.17945863e+07  9.52631056e+06  7.69057291e+06  6.20607389e+06  5.00667192e+06  4.03810759e+06  3.25632857e+06  2.62557393e+06  2.11669857e+06  1.70633362e+06  1.37541804e+06  1.10861939e+06  8.93537494e+05  7.20148594e+05  5.80401376e+05  4.67751171e+05  3.76961756e+05  3.03787242e+05  2.44813342e+05  1.97286394e+05  1.58982722e+05  1.28117597e+05  1.03241642e+05  8.31957830e+04  6.70409040e+04  5.40223128e+04  4.35317467e+04  3.50773890e+04  2.82650973e+04  2.27748739e+04  1.83507391e+04  1.47854848e+04  1.19124075e+04  9.59728648e+03  7.73153750e+03  6.22816279e+03  5.01658146e+03  4.04027379e+03  3.25350040e+03  2.61947716e+03  2.10858821e+03  1.69685955e+03  1.36510359e+03  1.09773771e+03  8.82288979e+02  7.08669798e+02  5.68756428e+02  4.56015903e+02  3.65158946e+02  2.91948373e+02  2.32947955e+02  1.85404052e+02  1.47091307e+02  1.16216304e+02  9.13378743e+01  7.12880526e+01  5.51322393e+01  4.21124039e+01  3.16206507e+01  2.31660702e+01  1.63527514e+01  1.08627769e+01  6.43831122e+00  2.87312518e+00  0.00000000e+00  
42      21.5443469        19.7451857           3.95906882         5.01266405e+08  4.69983424e+08  4.40162529e+08  4.11751063e+08  3.84700397e+08  3.58960747e+08  3.34485762e+08  3.11229014e+08  2.89139286e+08  2.68147355e+08  2.48170794e+08  2.29107474e+08  2.10852742e+08  1.93308244e+08  1.76372333e+08  1.59944223e+08  1.43919461e+08  1.28240720e+08  1.12968070e+08  9.83273348e+07  8.46884958e+07  7.24562058e+07  6.14347285e+07  5.16557590e+07  4.31082543e+07  3.57419680e+07  2.94710780e+07  2.41904351e+07  1.97822581e+07  1.61292167e+07  1.31193931e+07  1.06508065e+07  8.63384977e+06  6.99032601e+06  5.65439668e+06  4.57023607e+06  3.69176738e+06  2.98070393e+06  2.40568292e+06  1.94103240e+06  1.56569864e+06  1.26272200e+06  1.01820642e+06  8.20938516e+05  6.61825484e+05  5.33501527e+05  4.30039827e+05  3.46616247e+05  2.79366771e+05  2.25155081e+05  1.81457648e+05  1.46237881e+05  1.17850345e+05  9.49739234e+04  7.65353774e+04  6.16762796e+04  4.97009247e+04  4.00501408e+04  3.22731880e+04  2.60056047e+04  2.09552754e+04  1.68850126e+04  1.36050812e+04  1.09618759e+04  8.83182152e+03  7.11541537e+03  5.73216255e+03  4.61756884e+03  3.71930501e+03  2.99547092e+03  2.41215746e+03  1.94209182e+03  1.56331723e+03  1.25806038e+03  1.01209495e+03  8.13868647e+02  6.54133948e+02  5.25411876e+02  4.21679449e+02  3.38093097e+02  2.70731170e+02  2.16452385e+02  1.72709099e+02  1.37459746e+02  1.09054432e+02  8.61635081e+01  6.77184822e+01  5.28534165e+01  4.08753936e+01  3.12224047e+01  2.34437519e+01  1.71754721e+01  1.21240341e+01  8.05373206e+00  4.77340497e+00  2.13015332e+00  0.00000000e+00  
43      25.8641621        23.7042545           4.75289403         2.64461355e+08  2.49032302e+08  2.34294364e+08  2.20221930e+08  2.06791415e+08  1.93978712e+08  1.81761377e+08  1.70116893e+08  1.59020343e+08  1.48437717e+08  1.38327963e+08  1.28639582e+08  1.19318943e+08  1.10314517e+08  1.01571169e+08  9.30306002e+07  8.46264285e+07  7.63094088e+07  6.80885690e+07  6.00657704e+07  5.24349010e+07  4.54287072e+07  3.89715950e+07  3.31178304e+07  2.78996146e+07  2.33232381e+07  1.93676814e+07  1.59930956e+07  1.31448718e+07  1.07626789e+07  8.78482622e+06  7.15231960e+06  5.81152078e+06  4.71429969e+06  3.81931521e+06  3.09093732e+06  2.49939192e+06  2.01967799e+06  1.63115724e+06  1.31682503e+06  1.06266319e+06  8.57334941e+05  6.91518900e+05  5.57673646e+05  4.49670795e+05  3.62537439e+05  2.92266481e+05  2.35592854e+05  1.89898956e+05  1.53058459e+05  1.23359682e+05  9.94204991e+04  8.01237925e+04  6.45723775e+04  5.20372138e+04  4.19350936e+04  3.37932635e+04  2.72316990e+04  2.19440350e+04  1.76825430e+04  1.42486493e+04  1.14811062e+04  9.25092633e+03  7.45367334e+03  6.00533040e+03  4.83824356e+03  3.89768407e+03  3.13980119e+03  2.52901247e+03  2.03682910e+03  1.64019514e+03  1.32056539e+03  1.06301018e+03  8.55444802e+02  6.88195485e+02  5.53407375e+02  4.44792437e+02  3.57265180e+02  2.86730154e+02  2.29893872e+02  1.84089641e+02  1.47181582e+02  1.17437368e+02  9.34687915e+01  7.41539708e+01  5.85887812e+01  4.60466782e+01  3.59388484e+01  2.77941271e+01  2.12303639e+01  1.59410971e+01  1.16788417e+01  8.24400491e+00  5.47631307e+00  3.24578218e+00  1.44844482e+00  0.00000000e+00  
44      31.050135         28.4571485           5.70588758         1.37195396e+08  1.29641168e+08  1.22415016e+08  1.15504478e+08  1.08898092e+08  1.02584152e+08  9.65517489e+07  9.07899213e+07  8.52865079e+07  8.00248176e+07  7.49845078e+07  7.01398503e+07  6.54637295e+07  6.09296513e+07  5.65085164e+07  5.21679927e+07  4.78685662e+07  4.35752999e+07  3.92803266e+07  3.50248009e+07  3.09040157e+07  2.70432288e+07  2.34153223e+07  2.00658466e+07  1.70304279e+07  1.43295574e+07  1.19657967e+07  9.92774920e+06  8.19222386e+06  6.72986174e+06  5.50823211e+06  4.49478895e+06  3.65897157e+06  2.97266790e+06  2.41130702e+06  1.95341615e+06  1.58086306e+06  1.27829227e+06  1.03294476e+06  8.34253460e+05  6.73469996e+05  5.43496114e+05  4.38479721e+05  3.53676251e+05  2.85223463e+05  2.29983012e+05  1.85423185e+05  1.49479328e+05  1.20495015e+05  9.71238487e+04  7.82815814e+04  6.30923509e+04  5.08480020e+04  4.09796784e+04  3.30250363e+04  2.66141730e+04  2.14471925e+04  1.72829971e+04  1.39272040e+04  1.12226309e+04  9.04327406e+03  7.28680825e+03  5.87138035e+03  4.73071141e+03  3.81148242e+03  3.07075676e+03  2.47380154e+03  1.99278698e+03  1.60512929e+03  1.29274804e+03  1.04101053e+03  8.38146115e+02  6.74679287e+02  5.42940330e+02  4.36789280e+02  3.51240953e+02  2.82304410e+02  2.26751955e+02  1.81984256e+02  1.45910979e+02  1.16839564e+02  9.34144457e+01  7.45361376e+01  5.93235598e+01  4.70646667e+01  3.71856211e+01  2.92252935e+01  2.28099710e+01  1.76406106e+01  1.34746662e+01  1.01176298e+01  7.41242563e+00  5.23237446e+00  3.47575250e+00  2.06006037e+00  9.19311155e-01  0.00000000e+00  
45      37.2759372        34.1630361           6.84996401         7.02140883e+07  6.65343402e+07  6.30108943e+07  5.96376947e+07  5.64091750e+07  5.33196526e+07  5.03638250e+07  4.75363571e+07  4.48313190e+07  4.22405445e+07  3.97540158e+07  3.73589924e+07  3.50419311e+07  3.27894345e+07  3.05864971e+07  2.84157900e+07  2.62549407e+07  2.40817456e+07  2.18859142e+07  1.96820091e+07  1.75147398e+07  1.54485716e+07  1.34746657e+07  1.16240258e+07  9.92375521e+06  8.39275194e+06  7.03915477e+06  5.86203398e+06  4.85244161e+06  3.99668498e+06  3.27828725e+06  2.67990898e+06  2.18477519e+06  1.77711446e+06  1.44293426e+06  1.16986258e+06  9.47360632e+05  7.66442053e+05  6.19599170e+05  5.00588773e+05  4.04224220e+05  3.26285809e+05  2.63287392e+05  2.12397803e+05  1.71309181e+05  1.38144167e+05  1.11386914e+05  8.98003803e+04  7.23915496e+04  5.83528597e+04  4.70337895e+04  3.79086703e+04  3.05523745e+04  2.46233461e+04  1.98439345e+04  1.59919821e+04  1.28873524e+04  1.03852151e+04  8.36879370e+03  6.74365892e+03  5.43410755e+03  4.37865933e+03  3.52813450e+03  2.84270801e+03  2.29034256e+03  1.84523837e+03  1.48652541e+03  1.19748136e+03  9.64535372e+02  7.76823261e+02  6.25552407e+02  5.03649600e+02  4.05420995e+02  3.26257936e+02  2.62470795e+02  2.11064019e+02  1.69639417e+02  1.36257436e+02  1.09356114e+02  8.76793501e+01  7.02100494e+01  5.61336644e+01  4.47895023e+01  3.56481138e+01  2.82816237e+01  2.23452075e+01  1.75617679e+01  1.37067372e+01  1.06004174e+01  8.09706017e+00  6.07978380e+00  4.45419987e+00  3.14418556e+00  2.08861405e+00  1.23791065e+00  5.52423165e-01  0.00000000e+00  
46      44.750063         41.0130001           8.22343699         3.55421138e+07  3.37560549e+07  3.20446738e+07  3.04050335e+07  2.88344348e+07  2.73301230e+07  2.58895245e+07  2.45100470e+07  2.31888057e+07  2.19218193e+07  2.07041822e+07  1.95296317e+07  1.83914702e+07  1.72830125e+07  1.61966595e+07  1.51233630e+07  1.40509195e+07  1.29661841e+07  1.18610128e+07  1.07395158e+07  9.62196456e+06  8.54055252e+06  7.49284478e+06  6.49783236e+06  5.57322686e+06  4.73249888e+06  3.98302517e+06  3.32673997e+06  2.76061142e+06  2.27845919e+06  1.87211063e+06  1.53256064e+06  1.25085746e+06  1.01842396e+06  8.27553204e+05  6.71364005e+05  5.43952409e+05  4.40256219e+05  3.56027147e+05  2.87721065e+05  2.32385364e+05  1.87612596e+05  1.51410599e+05  1.22159308e+05  9.85366442e+04  7.94662017e+04  6.40782232e+04  5.16625414e+04  4.16488192e+04  3.35730505e+04  2.70613731e+04  2.18115992e+04  1.75792872e+04  1.41680237e+04  1.14181231e+04  9.20180601e+03  7.41545166e+03  5.97574316e+03  4.81549865e+03  3.88039183e+03  3.12686766e+03  2.51955269e+03  2.03015078e+03  1.63574692e+03  1.31790735e+03  1.06178684e+03  8.55376932e+02  6.89055619e+02  5.55013923e+02  4.47000590e+02  3.59956290e+02  2.89810891e+02  2.33288067e+02  1.87735963e+02  1.51031453e+02  1.21450876e+02  9.76142582e+01  7.84055402e+01  6.29259343e+01  5.04526526e+01  4.04004275e+01  3.23005618e+01  2.57728780e+01  2.05127193e+01  1.62738767e+01  1.28579305e+01  1.01054327e+01  7.88716210e+00  6.09971647e+00  4.65922892e+00  3.49844313e+00  2.56304590e+00  1.80923446e+00  1.20183508e+00  7.12321384e-01  3.17876604e-01  0.00000000e+00  
47      53.7228112        49.2364371           9.87230237         1.78317039e+07  1.69669472e+07  1.61379469e+07  1.53432811e+07  1.45816434e+07  1.38517000e+07  1.31522044e+07  1.24818993e+07  1.18393848e+07  1.12227259e+07  1.06295312e+07  1.00567402e+07  9.50106552e+06  8.95920471e+06  8.42736121e+06  7.90090183e+06  7.37335216e+06  6.83730045e+06  6.28734185e+06  5.72400172e+06  5.15623975e+06  4.59981301e+06  4.05431131e+06  3.53064763e+06  3.03945353e+06  2.58923616e+06  2.18518485e+06  1.82939089e+06  1.52105185e+06  1.25744798e+06  1.03459177e+06  8.47892975e+05  6.92676097e+05  5.64387911e+05  4.58893151e+05  3.72469660e+05  3.01904880e+05  2.44431993e+05  1.97720451e+05  1.59821053e+05  1.29106242e+05  1.04246594e+05  8.41406152e+04  6.78915781e+04  5.47670442e+04  4.41702633e+04  3.56187707e+04  2.87184589e+04  2.31527045e+04  1.86638325e+04  1.50441879e+04  1.21258912e+04  9.77312042e+03  7.87673012e+03  6.34797450e+03  5.11583562e+03  4.12271774e+03  3.32230825e+03  2.67726178e+03  2.15737882e+03  1.73844659e+03  1.40079991e+03  1.12870812e+03  9.09431563e+02  7.32722031e+02  5.90326184e+02  4.75567873e+02  3.83097666e+02  3.08573955e+02  2.48521295e+02  2.00126883e+02  1.61127802e+02  1.29702506e+02  1.04376660e+02  8.39698435e+01  6.75237602e+01  5.42711793e+01  4.35915982e+01  3.49853130e+01  2.80504711e+01  2.24616738e+01  1.79583417e+01  1.43291053e+01  1.14045825e+01  9.04788717e+00  7.14870257e+00  5.61837950e+00  4.38507395e+00  3.39129682e+00  2.59042011e+00  1.94505091e+00  1.42499237e+00  1.00589119e+00  6.68191632e-01  3.96033694e-01  1.76731807e-01  0.00000000e+00  
48      64.4946677        59.1087394           11.8517785         8.88156718e+06  8.46360098e+06  8.06278241e+06  7.67842420e+06  7.30989474e+06  6.95654943e+06  6.61778518e+06  6.29299352e+06  5.98149632e+06  5.68235565e+06  5.39440990e+06  5.11616966e+06  4.84603048e+06  4.58237296e+06  4.32331912e+06  4.06653061e+06  3.80864325e+06  3.54562166e+06  3.27419771e+06  2.99393847e+06  2.70872887e+06  2.42618032e+06  2.14640866e+06  1.87542346e+06  1.61926775e+06  1.38294206e+06  1.16969057e+06  9.81058685e+05  8.16976418e+05  6.76270281e+05  5.57015908e+05  4.56905239e+05  3.73536253e+05  3.04537116e+05  2.47734358e+05  2.01158535e+05  1.63101551e+05  1.32087016e+05  1.06867578e+05  8.63978807e+04  6.98034675e+04  5.63690272e+04  4.55012979e+04  3.67168823e+04  2.96206664e+04  2.38905531e+04  1.92660111e+04  1.55341489e+04  1.25238814e+04  1.00959408e+04  8.13807728e+03  6.55952658e+03  5.28684687e+03  4.26101631e+03  3.43404044e+03  2.76751032e+03  2.23027415e+03  1.79728180e+03  1.44833272e+03  1.16709153e+03  9.40460746e+02  7.57802562e+02  6.10607548e+02  4.91984007e+02  3.96388072e+02  3.19354944e+02  2.57273064e+02  2.07248559e+02  1.66932697e+02  1.34445369e+02  1.08264929e+02  8.71671675e+01  7.01666706e+01  5.64658618e+01  4.54261495e+01  3.65291210e+01  2.93597185e+01  2.35822616e+01  1.89264196e+01  1.51747977e+01  1.21513594e+01  9.71513818e+00  7.75178690e+00  6.16967296e+00  4.89474338e+00  3.86731885e+00  3.03944173e+00  2.37224573e+00  1.83463027e+00  1.40137045e+00  1.05223738e+00  7.70895108e-01  5.44168951e-01  3.61479593e-01  2.14247069e-01  9.56087126e-02  0.00000000e+00  
49      77.4263683        70.960518            14.2281556         4.39753434e+06  4.19575974e+06  4.00221805e+06  3.81657742e+06  3.63853287e+06  3.46777315e+06  3.30400691e+06  3.14694006e+06  2.99624469e+06  2.85146703e+06  2.71204425e+06  2.57725385e+06  2.44631588e+06  2.31844049e+06  2.19270541e+06  2.06794312e+06  1.94243295e+06  1.81403399e+06  1.68088148e+06  1.54245613e+06  1.40041818e+06  1.25841393e+06  1.11662656e+06  9.78267389e+05  8.46644012e+05  7.24559190e+05  6.13904870e+05  5.15666794e+05  4.29956768e+05  3.56276258e+05  2.93702995e+05  2.41088110e+05  1.97213254e+05  1.60861211e+05  1.30908213e+05  1.06330370e+05  8.62361139e+04  6.98525817e+04  5.65251967e+04  4.57044985e+04  3.69301751e+04  2.98252449e+04  2.40768014e+04  1.94297054e+04  1.56752953e+04  1.26433934e+04  1.01962992e+04  8.22146060e+03  6.62840698e+03  5.34347785e+03  4.30729580e+03  3.47184241e+03  2.79825934e+03  2.25531615e+03  1.81761559e+03  1.46483205e+03  1.18047942e+03  9.51300286e+02  7.66603495e+02  6.17743484e+02  4.97788182e+02  4.01107233e+02  3.23196789e+02  2.60409131e+02  2.09809956e+02  1.69036066e+02  1.36175889e+02  1.09697715e+02  8.83583456e+01  7.11626469e+01  5.73052138e+01  4.61380621e+01  3.71396088e+01  2.98876981e+01  2.40443170e+01  1.93350704e+01  1.55402659e+01  1.24822258e+01  1.00178628e+01  8.03210849e+00  6.43178505e+00  5.14227901e+00  4.10306579e+00  3.26564370e+00  2.59081607e+00  2.04699431e+00  1.60879415e+00  1.25564343e+00  9.71080448e-01  7.41753510e-01  5.56955349e-01  4.08039254e-01  2.88031783e-01  1.91333246e-01  1.13402217e-01  5.06062464e-02  0.00000000e+00  
50      92.950979         85.1886736           17.0810155         2.16678801e+06  2.06946193e+06  1.97609185e+06  1.88651769e+06  1.80059231e+06  1.71816555e+06  1.63909678e+06  1.56324402e+06  1.49044891e+06  1.42049223e+06  1.35310179e+06  1.28792789e+06  1.22459248e+06  1.16271178e+06  1.10183522e+06  1.04138455e+06  9.80490318e+05  9.18038769e+05  8.53007057e+05  7.85008197e+05  7.14743971e+05  6.43952555e+05  5.72773634e+05  5.02885768e+05  4.36050362e+05  3.73786387e+05  3.17147721e+05  2.66714758e+05  2.22606157e+05  1.84612715e+05  1.52294251e+05  1.25083175e+05  1.02367679e+05  8.35304625e+04  6.79980680e+04  5.52456357e+04  4.48146419e+04  3.63066760e+04  2.93836236e+04  2.37612997e+04  1.92013416e+04  1.55083515e+04  1.25200401e+04  1.01040050e+04  8.15191253e+03  6.57537778e+03  5.30286196e+03  4.27587858e+03  3.44740683e+03  2.77915651e+03  2.24025908e+03  1.80574851e+03  1.45541959e+03  1.17303263e+03  9.45380486e+02  7.61893019e+02  6.13996446e+02  4.94795902e+02  3.98731060e+02  3.21305449e+02  2.58913696e+02  2.08627402e+02  1.68104078e+02  1.35446474e+02  1.09128410e+02  8.79207294e+01  7.08291881e+01  5.70571081e+01  4.59578636e+01  3.70138630e+01  2.98061948e+01  2.39978207e+01  1.93174508e+01  1.55455108e+01  1.25061889e+01  1.00567652e+01  8.08297088e+00  6.49239039e+00  5.21059953e+00  4.17774775e+00  3.34537010e+00  2.67465817e+00  2.13413127e+00  1.69856217e+00  1.34756348e+00  1.06470498e+00  8.36783535e-01  6.53098937e-01  5.05088940e-01  3.85808915e-01  2.89689683e-01  2.12233821e-01  1.49814228e-01  9.95183319e-02  5.89839961e-02  2.63218721e-02  0.00000000e+00  
51      111.588399        102.269689           20.5058967         1.06337837e+06  1.01646029e+06  9.71444224e+05  9.28252977e+05  8.86815609e+05  8.47059716e+05  8.08917481e+05  7.72320412e+05  7.37192097e+05  7.03426732e+05  6.70892865e+05  6.39421513e+05  6.08829797e+05  5.78931739e+05  5.49508061e+05  5.20274100e+05  4.90794632e+05  4.60498974e+05  4.28841747e+05  3.95577515e+05  3.61000474e+05  3.25937041e+05  2.90475198e+05  2.55477846e+05  2.21863895e+05  1.90436418e+05  1.61763774e+05  1.36170866e+05  1.13743040e+05  9.43933756e+04  7.79122385e+04  6.40207918e+04  5.24142329e+04  4.27824610e+04  3.48359151e+04  2.83085823e+04  2.29674478e+04  1.86096581e+04  1.50627766e+04  1.21817187e+04  9.84467488e+03  7.95171433e+03  6.41979665e+03  5.18114271e+03  4.18027426e+03  3.37191549e+03  2.71941140e+03  2.19278938e+03  1.76794898e+03  1.42526207e+03  1.14890374e+03  9.26073930e+02  7.46412706e+02  6.01593104e+02  4.84842795e+02  3.90741529e+02  3.14892606e+02  2.53760214e+02  2.04492863e+02  1.64784629e+02  1.32786540e+02  1.06996782e+02  8.62140212e+01  6.94652476e+01  5.59677565e+01  4.50911690e+01  3.63255824e+01  2.92624163e+01  2.35700404e+01  1.89830048e+01  1.52864677e+01  1.23075741e+01  9.90719010e+00  7.97270530e+00  6.41395205e+00  5.15773525e+00  4.14545077e+00  3.32970218e+00  2.67232012e+00  2.14260950e+00  1.71571434e+00  1.37173145e+00  1.09451556e+00  8.71128574e-01  6.91114561e-01  5.46047088e-01  4.29154763e-01  3.34949851e-01  2.59041097e-01  1.97866864e-01  1.48570929e-01  1.08846735e-01  7.68340760e-02  5.10392048e-02  3.02506704e-02  1.34994970e-02  0.00000000e+00  
